national_absolute_potential_rank,area_id,postal_code,area_name,municipality_code,lat,lon,national_absolute_potential_score,estimated_switchers,population_final,estimated_commuters_base,jspi_score,recommended_campaign_type,recommendation_reason,data_confidence_level,commuting_data_source
2210,58520,58520,Hiukkajoki,740,61.819806774908656,29.606935379330867,14.0,0.35524607552492965,261.0,30.799999999999997,12.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2211,25710,25710,Vreta-Vestlax,322,60.15399083230783,22.5851080655746,14.0,0.22653163940510218,271.0,49.349999999999994,9.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2212,57230,57230,Inkerinkylä,740,61.77864337911175,29.075069596195355,14.0,0.020876016003921326,531.0,71.05,11.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2213,01180,01180,Kalkkiranta,753,60.20176512043197,25.476483407167414,14.0,0.0,493.0,88.19999999999999,11.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2214,51670,51670,Nykälä,491,62.1206474193587,27.001748919566726,13.9,0.7115636854351219,104.0,14.7,14.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2215,85660,85660,Ruuskankylä,535,63.94412617208863,25.262710360466322,13.9,0.5955910430441165,138.0,18.2,11.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2216,41925,41925,Ylä-Kintaus,592,62.356145772018046,25.335753826234175,13.9,0.5522267810829259,150.0,21.0,9.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2217,95610,95610,Kainuunkylä,976,66.23551432168419,23.70693003796004,13.9,0.3855010589941692,203.0,31.499999999999996,8.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2218,66340,66340,Sarvijoki,301,62.81099619064661,21.775442709768154,13.9,0.33505125774353806,270.0,31.499999999999996,12.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2219,57810,57810,Savonlinna,740,61.80496311944856,28.799608628784814,13.9,0.05962259953946254,450.0,65.1,11.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2220,97110,97110,Rautionsaari,698,66.40605746639673,25.4976049142029,13.9,0.0,506.0,85.05,14.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2221,49860,49860,Klamila,935,60.47997982156917,27.489326038611104,13.9,0.0,619.0,77.35,6.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2222,82300,82300,Rääkkylä Keskus,707,62.26404964435017,29.62815429938694,13.9,0.0,770.0,67.55,6.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2223,71690,71690,Varpasmaa,297,63.149736716027576,27.0972493596936,13.8,0.529973337649227,14.0,2.2049999999999996,16.2,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2224,98600,98600,Kursu,732,66.7888826332907,28.150900692604363,13.8,0.4433664903366349,231.0,21.0,8.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2225,66210,66210,Moikipää,280,62.883092396957075,21.2180783634502,13.8,0.0,516.0,81.89999999999999,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2226,22340,22340,Geta,065,60.38178981284362,19.784699052654844,13.8,0.0,507.0,82.6,4.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2227,29740,29740,Etelämaa,484,61.78021908494126,21.673877957086788,13.7,0.791093659091577,76.0,10.5,9.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2228,69330,69330,Määttälä,849,63.723076784701774,24.27889203528112,13.7,0.6613404287222678,115.0,13.649999999999999,10.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2229,41710,41710,Rutalahti-Kivisuo,179,61.981168394842086,25.934555412520993,13.7,0.3790746968100533,223.0,29.049999999999997,16.2,kevyt alueellinen joukkoliikenneviesti,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2230,66590,66590,Vassor,499,63.192038604420986,21.988630791747948,13.7,0.3643946732300734,197.0,33.25,12.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2231,62280,62280,Mustamaa,408,63.0046656494142,23.207667002848957,13.6,0.6217693435788835,116.0,16.799999999999997,13.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2232,97470,97470,Alakylä - Sailehto,261,67.32691236667581,24.88503292758913,13.6,0.5582600337791898,132.0,18.9,10.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2233,19230,19230,Onkiniemi,781,61.41299246725273,26.0453532913922,13.5,0.7162604533447314,97.0,10.149999999999999,9.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2234,29860,29860,Otamo,747,61.82411722077658,21.783821214492725,13.5,0.6097631536666748,120.0,15.049999999999999,7.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2235,49760,49760,Suur-Miehikkälä,489,60.71308737365404,27.55023509312023,13.5,0.43679666817609764,181.0,23.099999999999998,7.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2236,82580,82580,Juurikka,260,61.96577860914983,30.123351548877547,13.5,0.2231312855803379,305.0,38.15,9.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2237,69730,69730,Tunkkari,924,63.494745996168874,23.749126470820936,13.5,0.0,478.0,75.6,9.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2238,69820,69820,Räyrinki,924,63.35913570882575,23.82178374636373,13.5,0.0,527.0,71.39999999999999,8.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2239,44880,44880,Muurasjärvi,601,63.55613647563222,25.330905274131954,13.5,0.0,530.0,71.39999999999999,6.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2240,14960,14960,Puutikkala,635,61.29601798258452,24.69403923832802,13.4,0.7577785650050204,79.0,10.149999999999999,12.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2241,98710,98710,Joutsijärvi,320,66.6876471724189,27.960351244013495,13.4,0.7438310173479216,82.0,9.45,10.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2242,93277,93277,Iinattijärvi,615,65.41898549987357,27.50882918915347,13.4,0.6048964363229679,136.0,12.95,10.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2243,25760,25760,Kiila,322,60.24827180037937,22.861935692879726,13.4,0.5818257073304347,124.0,15.749999999999998,10.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2244,74840,74840,Koppeloharju,263,63.77553062709765,26.798310190590943,13.4,0.27400605638692094,241.0,34.3,9.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2245,66470,66470,Jukaja-Jokisalo,399,62.83965338888793,22.19827916348043,13.4,0.21845345543882563,282.0,38.15,9.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2246,91140,91140,Olhava,139,65.46241695528808,25.329743498139052,13.4,0.19865680854054724,314.0,38.15,10.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2247,68380,68380,Yli-Ullava,272,63.635328185739674,24.052380161439707,13.4,0.19591550799610785,292.0,42.0,12.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2248,68370,68370,Ullava Keskus,272,63.720466410715446,23.91662705790963,13.4,0.1829760917290117,347.0,39.55,12.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2249,62440,62440,Perkiömäki,233,63.31646631917043,22.944807000718267,13.3,0.7078500371886411,87.0,11.899999999999999,13.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2250,62435,62435,Pirttinen,233,63.27019344959796,23.00520796908376,13.3,0.5973801743135644,108.0,16.099999999999998,12.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2251,92230,92230,Mattilanperä,678,64.60089461092414,24.614662565602075,13.3,0.33406036467070654,189.0,31.849999999999998,12.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2252,29940,29940,Kuvaskangas,484,61.95582839340316,21.681098613017596,13.3,0.29264464471154655,245.0,30.45,7.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2253,44260,44260,Vihijärvi,992,62.63892997526575,25.934221243770736,13.3,0.2875572686982391,247.0,30.45,11.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2254,09930,09930,Leppäkorpi,444,60.454798148750285,23.82764863580503,13.3,0.20952513071514905,263.0,39.9,13.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2255,58580,58580,Vuoriniemi,740,61.6015081092538,29.215110987296935,13.2,0.7583978738595553,75.0,9.1,14.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2256,88670,88670,Juurikkalahti-Maanselkä,765,64.02272903680786,28.291199417874367,13.2,0.4231866450123947,164.0,22.75,11.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2257,93225,93225,Pärjänsuo,615,65.56250022063615,27.147977936174772,13.2,0.41456378245912073,192.0,20.299999999999997,9.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2258,52420,52420,Pellosniemi,491,61.400889927157515,27.483598071301053,13.2,0.0,516.0,66.14999999999999,11.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2259,25830,25830,Västanfjärd Keskus,322,60.01581474342688,22.697866421435013,13.2,0.0,463.0,68.94999999999999,7.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2260,82335,82335,Rasivaara,707,62.21902246825117,29.73973086806317,13.2,0.0,532.0,64.75,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2261,62920,62920,Levijoki,005,62.96588810541281,23.950583692892685,13.1,0.683235025113475,83.0,11.549999999999999,12.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2262,25730,25730,Mjösund,322,60.19608215520799,22.4673862286666,13.1,0.6060444362937807,99.0,15.749999999999998,10.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2263,47350,47350,Kimonkylä,407,60.71308257019228,26.300658643557696,13.1,0.5838651696599962,102.0,15.399999999999999,8.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2264,43560,43560,Vahanka,226,62.89719895813163,24.48555060691009,13.1,0.5005698585136084,147.0,16.799999999999997,9.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2265,99620,99620,Kelujärvi,758,67.48488990053055,27.001102682534157,13.1,0.2598629434697465,215.0,35.0,9.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2266,31450,31450,Häntälä,761,60.59653958271781,23.330642047526506,13.1,0.10663481161700811,328.0,49.0,8.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2267,64510,64510,Nämpnäs,545,62.492335202172434,21.152902405131822,13.1,0.0,421.0,70.35,8.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2268,22220,22220,Emkarby,060,60.26468438377427,19.829530880015536,13.1,0.0,397.0,74.89999999999999,4.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2269,59820,59820,Purujärvi-Rajavaara,260,61.7969557735042,29.69093024747069,13.0,0.5252239261709669,133.0,16.099999999999998,11.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2270,83855,83855,Martonvaara-Sammakkovaara,607,63.04349088432827,29.46143145382391,12.9,0.5453246534977774,126.0,13.649999999999999,9.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2271,60280,60280,Eskoon Keskuslaitosalue,743,62.723293709779185,22.867226086991593,12.9,0.20606534299245846,50.0,0.7,15.4,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2272,92610,92610,Vorna,791,64.3592051326806,25.921738200864038,12.8,0.6902903291821636,73.0,10.149999999999999,10.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2273,47610,47610,Kymentaka,142,60.98676710644838,26.34850545299015,12.8,0.5252085067244152,122.0,15.399999999999999,11.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2274,44670,44670,Suovanlahti,931,62.99267703468051,26.0925568691447,12.8,0.44987441719005533,133.0,19.599999999999998,9.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2275,12450,12450,Vähikkälä,165,60.77120080188298,24.505913106373786,12.8,0.1737863669288563,251.0,39.199999999999996,12.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2276,58920,58920,Kolkontaipale,681,62.02523453979839,28.141111133986655,12.8,0.09440214196122716,301.0,47.25,6.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2277,97610,97610,Oikarainen,698,66.44227339289847,26.142371928915857,12.8,0.0,428.0,62.99999999999999,11.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2278,54770,54770,Heituinlahti,739,61.14223957379196,27.35302465527968,12.8,0.0,453.0,60.199999999999996,6.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2279,92920,92920,Ahokylä,630,64.00300443099277,26.53484329252065,12.7,0.6849101091772141,72.0,9.1,8.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2280,95790,95790,Lampsijärvi,854,66.70911057364565,24.57934073543014,12.7,0.6783711153115013,75.0,8.75,9.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2281,93220,93220,Livo,615,65.55157901813399,26.953002331357844,12.7,0.6581156680316101,78.0,10.149999999999999,10.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2282,72490,72490,Saarinen,297,63.14918160471317,27.025956061086692,12.7,0.3537668595892775,12.0,1.89,14.6,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2283,44740,44740,Keitelepohja-Kotvala,931,63.22346411408456,25.573533662629227,12.7,0.33824187307980325,180.0,23.45,9.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2284,36910,36910,Rautajärvi,635,61.39059458082289,24.74782700582274,12.7,0.09529666708052806,339.0,42.699999999999996,8.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2285,82590,82590,Närsäkkälä,260,61.90972688699356,30.199866768623966,12.6,0.6343143041368307,94.0,8.399999999999999,11.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2286,41560,41560,Säkinmäki,077,62.46739235040096,26.47287783854817,12.6,0.4838313858717913,123.0,16.45,9.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
