underused_transit_potential_rank,area_id,postal_code,area_name,municipality_code,lat,lon,underused_transit_potential_score,car_pressure_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,estimated_switchers,jspi_score,recommended_campaign_type,recommendation_reason,data_confidence_level,commuting_data_source
2794,82490,82490,Heinoniemi,260,62.170072422847674,29.531528036037823,0.0,0.3290633009656381,0.0,0.0,0.0,0.0,5.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2795,93350,93350,Jaurakkajärvi,615,65.19655962563806,27.662304051450736,0.0,0.3311947965005819,0.0,0.0,0.0,0.0,5.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2796,99655,99655,Sattasvaara,758,67.65461602829734,26.309902673072187,0.0,0.3283049459674574,0.0,0.0,0.0,0.0,5.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2797,99860,99860,Nellim,148,68.9965413348755,28.6286687779744,0.0,0.3069184419302978,0.0,0.0,0.0,0.0,5.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2798,44920,44920,Peninki,601,63.43457952870166,25.769637602600916,0.0,0.2829598166432461,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2799,49980,49980,Ravijoki,935,60.48081821186283,27.575294552852103,0.0,0.274614661446128,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2800,58940,58940,Tuusmäki,681,61.99979536623682,28.036893394234745,0.0,0.2669768413070261,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2801,66210,66210,Moikipää,280,62.883092396957075,21.2180783634502,0.0,0.2195646058232783,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2802,89200,89200,Puolanka Keskus,620,64.78351563786725,27.713454373096692,0.0,0.1872960744817726,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2803,93187,93187,Ala-Siurua,615,65.52219574651875,26.416229288785775,0.0,0.3029704128056547,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2804,98900,98900,Salla Keskus,732,66.90154456464018,28.496766003179875,0.0,0.1793482426016584,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2805,99120,99120,Kallo,261,67.45886438067103,24.430118501974913,0.0,0.315300269708897,0.0,0.0,0.0,0.0,5.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2806,43540,43540,Rantakylä-Pirttilahti,226,62.85796851034214,24.679179848658897,0.0,0.2924146001140686,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2807,52980,52980,Ahvenainen,507,61.330669918072935,26.44433193716742,0.0,0.3673452251215526,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2808,66730,66730,Oxkangar,946,63.336883310585904,22.194803815049926,0.0,0.3443882598598989,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2809,81970,81970,Jongunjoki-Pankajärvi,422,63.6411348061993,30.156710255680377,0.0,0.3112674523824671,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2810,82685,82685,Littilä,848,62.118974711568264,30.43287502041103,0.0,0.2772019482078295,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2811,86790,86790,Venetpalo,317,63.877458396334944,25.797808242594712,0.0,0.2542771932400064,0.20830239900314396,0.4306408259973164,0.29723776980081296,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2812,89920,89920,Ruhtinansalmi,777,65.22586721286802,29.735280531864632,0.0,0.2778417684538571,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2813,93160,93160,Hetejärvi,615,65.19284264897549,26.877532346956794,0.0,0.2759447535465434,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2814,98350,98350,Tapionniemi,320,66.91614041740982,27.383919149316903,0.0,0.3121376844009673,0.0,0.0,0.0,0.0,5.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2815,99510,99510,Raudanjoki - Seipäjärvi,758,67.04571724358732,26.341427204386004,0.0,0.3336493417541321,0.0,0.0,0.0,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2816,34730,34730,Vaskuu,936,62.20498090301488,23.536863374643506,0.0,0.308289951797645,0.0,0.0,0.0,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2817,72840,72840,Saarela,595,63.361340171406795,26.332443916730742,0.0,0.2269516987375955,0.17551525140320623,0.3811250984165965,0.0,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2818,82915,82915,Sonkaja,146,62.72717008938983,30.79290657924051,0.0,0.2749485261616307,0.010941779725916272,0.0,0.006565067835549763,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2819,95830,95830,Vaattojärvi,273,67.20983338710923,24.156778335970095,0.0,0.276358461172225,0.0,0.0,0.0,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2820,99270,99270,Hormakumpu,261,67.58779745198316,25.201181375309176,0.0,0.319220210442638,0.005780770185576101,0.0,0.0034684621113456604,0.0,5.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2821,21680,21680,Nötö,445,59.93612284114253,21.792675297430858,0.0,0.3774222775111923,0.0,0.0,0.0,0.0,5.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2822,51890,51890,Risulahti,178,61.611406073287306,27.950658391095136,0.0,0.3118882182122073,0.0,0.0,0.0,0.0,5.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2823,93240,93240,Rytinki,615,65.72067235417146,27.29522638391189,0.0,0.2964238367850826,0.0,0.0,0.0,0.0,5.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2824,93390,93390,Puhoskylä,615,65.328839296357,27.908026746659218,0.0,0.2837385537901812,0.0,0.0,0.0,0.0,5.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2825,99150,99150,Tepasto,261,68.02653700676535,24.615128879907388,0.0,0.302433594536337,0.0,0.0,0.0,0.0,5.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2826,17610,17610,Auttoinen,576,61.30738665491148,25.005235484666258,0.0,0.2411250777723387,0.0,0.0,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2827,44950,44950,Kärväsjärvi,601,63.330243233716736,25.79561945640753,0.0,0.270192203893187,0.0,0.0,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2828,44970,44970,Korppinen,601,63.3740826243074,25.960017103982388,0.0,0.2696633868052469,0.0,0.0,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2829,54550,54550,Suo-Anttila,441,60.85122203683084,27.826802967263628,0.0,0.3235228881786206,0.0,0.0,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2830,85940,85940,Räisälänmäki,691,63.695754356269525,25.013545590672422,0.0,0.2167151494809979,0.06533817713808007,0.14889351738125994,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2831,93170,93170,Yli-Kollaja,615,65.41414101099778,26.58105362633476,0.0,0.3023385827847563,0.0,0.0,0.0,0.0,5.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2832,23260,23260,Rautila,918,60.59320391158833,21.75083573922764,0.0,0.2344071584703764,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2833,62570,62570,Särkilä,052,63.335058340775625,23.653695278553627,0.0,0.243602650132046,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2834,64350,64350,Karijoki Keskus,218,62.270874638344175,21.771606750231292,0.0,0.1710147203043265,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2835,82310,82310,Oravisalo-Varpasalo,707,62.343799866860536,29.442763610279073,0.0,0.1892447344159584,0.14598462555953312,0.34442157814984325,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2836,93999,93999,Lososaari,305,66.1818057062377,28.747486391951337,0.0,0.3681934175691241,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2837,99250,99250,Kiistala - Jeesiöjärvi,261,67.84140773927652,25.63729615848364,0.0,0.304452797042774,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2838,99280,99280,Tepsa,261,67.63386780910982,25.717082828430446,0.0,0.2928767217686027,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2839,99290,99290,Kelontekemä,261,67.49069138042937,25.547755929363728,0.0,0.2895554943617895,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2840,99645,99645,Lokka,758,67.80766324555316,27.962917668157985,0.0,0.3175939995441058,0.0,0.0,0.0,0.0,5.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2841,25960,25960,Högsåra,322,59.96010326086722,22.33928409264154,0.0,0.3218187703281513,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2842,54940,54940,Solkei,831,61.273666437107025,27.852439707757334,0.0,0.2824970112174503,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2843,81650,81650,Hattuvaara,422,63.33511377893287,30.946385177161815,0.0,0.2995839479975666,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2844,93190,93190,Yli-Siurua - Ikosenniemi,615,65.6245231937347,26.572622556670954,0.0,0.3092401510314304,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2845,99180,99180,Rautusjärvi,261,67.85143731649922,24.998100280746357,0.0,0.3218110830112214,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2846,99670,99670,Petkula,758,67.72668071998925,26.6477148617536,0.0,0.3387410575936568,0.0,0.0,0.0,0.0,5.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2847,59720,59720,Niukkala,580,61.723421806571395,29.915841813525173,0.0,0.2697356406901167,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2848,66290,66290,Harrström,280,62.720112986207454,21.114356813240548,0.0,0.2042556448547481,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2849,83870,83870,Polvela-Timovaara,176,63.11795776904295,29.2074649559012,0.0,0.2677646649272189,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2850,88730,88730,Ylä-Vieksi,290,64.31011587073166,29.126680369496484,0.0,0.2787084186321548,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2851,95355,95355,Koivu-Peura,845,66.175539481051,25.40771421376684,0.0,0.2349567114314328,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2852,97645,97645,Juujärvi,320,66.39042233536891,27.21549359401526,0.0,0.3046132516441761,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2853,99190,99190,Hanhimaa,261,67.95527636231442,25.17184373661504,0.0,0.3182473543726797,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2854,99885,99885,Lemmenjoki,148,68.71009089216938,26.106108785935252,0.0,0.3069184419302978,0.0,0.0,0.0,0.0,5.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2855,79895,79895,Sarvikumpu,090,62.46508202635727,28.993562524855882,0.0,0.2357165586017011,0.09124454779073862,0.15326940869865407,0.0,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2856,82335,82335,Rasivaara,707,62.21902246825117,29.73973086806317,0.0,0.182538966758361,0.01973439278947233,0.0281642938456192,0.0,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2857,82290,82290,Nieminen,707,62.35150918399968,29.89712941387342,0.0,0.1799674363011525,0.08596358266961637,0.17206915393509428,0.0,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2858,83880,83880,Kajoo,176,63.093739039311906,28.95067645173967,0.0,0.2603390681454279,0.0,0.0,0.0,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2859,99230,99230,Jeesiöjärvi,261,67.70946183515849,25.50735157629526,0.0,0.3119668127281099,0.0,0.0,0.0,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2860,99400,99400,Enontekiö Keskus,047,68.35685806510538,23.54437198011657,0.0,0.1741241787461415,0.010239153056540376,0.0,0.006143491833924225,0.0,5.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2861,72740,72740,Laukkala,595,63.428476891411364,26.450851231878406,0.0,0.2471139265622584,0.0,0.0,0.0,0.0,4.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2862,75890,75890,Saramo-Petäiskylä-Mujejärvi,541,63.72752175383372,29.195192835516465,0.0,0.2830831092051692,0.0,0.0,0.0,0.0,4.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2863,89660,89660,Takalo,777,65.06126931371074,28.593284240179756,0.0,0.2796423862127862,0.0,0.0,0.0,0.0,4.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2864,95930,95930,Äkäsjoensuu,273,67.45453932444732,23.55975061396808,0.0,0.2394650062042181,0.0,0.0,0.0,0.0,4.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2865,99940,99940,Näätämö,148,69.45981321195,29.10653832377508,0.0,0.3069184419302978,0.0,0.0,0.0,0.0,4.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2866,34420,34420,Muroleen Kanava,702,61.86817799553658,23.918678739633105,0.0,0.2965384881139708,0.005780770185576101,0.0,0.0034684621113456604,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2867,99520,99520,Seipäjärvi,758,67.16206474501286,26.253189066872867,0.0,0.3158850978265592,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2868,79910,79910,Kerma,090,62.33343524321722,28.826477781715173,0.0,0.2189887510632399,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2869,81350,81350,Tokrajärvi,146,62.719882471362986,30.621142733145927,0.0,0.2520002455540525,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2870,89610,89610,Jumaliskylä,777,64.71225432302624,29.244205024361115,0.0,0.274288759833456,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2871,89760,89760,Piispajärvi-Peranka-Kaikkoinen,777,65.28544055174237,28.98254490792584,0.0,0.2822016921653979,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2872,99665,99665,Moskuvaara,758,67.68152968531632,27.16276417721288,0.0,0.3175939995441058,0.0,0.0,0.0,0.0,4.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2873,22430,22430,Saltvik,736,60.38001384643838,20.132476249396735,0.0,0.15,0.0,0.0,0.0,0.0,4.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2874,44370,44370,Mäntymäki,275,62.81274714472299,26.154160655661737,0.0,0.2364412933913613,0.0,0.0,0.0,0.0,4.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
2875,59530,59530,Mikkolanniemi,580,61.68003686233649,29.85070509971807,0.0,0.2760637653036696,0.0,0.0,0.0,0.0,4.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
